,Open,High,Low,Close
336,14.84,17.06,14.81,15.69
337,16.25,16.84,15.86,16.42
338,16.85,17.15,16.05,16.59
339,16.7,19.07,16.6,18.36
340,19.1,20.5,18.74,20.07
341,20.15,20.74,19.03,19.49
342,19.05,21.18,18.42,20.53
343,21.15,21.65,20.45,20.69
344,20.5,21.3,17.85,18.54
345,18.6,19.9,18.05,19.18
346,19.54,19.91,18.84,19.03
347,19.15,19.49,18.45,18.77
348,18.9,19.5,18.7,18.85
349,19.3,19.88,18.15,19.09
350,19.48,19.48,18.61,18.7
351,18.9,18.95,18.21,18.33
352,18.25,19.0,17.2,18.55
353,18.45,18.92,18.06,18.56
354,18.44,18.72,17.92,18.26
355,18.25,18.9,17.95,18.2
356,18.25,18.35,17.25,17.4
357,17.5,17.9,16.35,17.45
358,17.45,17.8,17.15,17.25
359,17.25,17.75,17.05,17.25
360,17.0,17.6,16.85,17.0
361,16.95,17.15,16.05,16.15
362,16.15,16.3,15.35,16.1
363,16.15,16.7,16.15,16.35
364,16.45,17.6,16.0,17.2
365,17.4,17.75,15.5,16.15
366,16.2,16.2,14.65,14.9
367,14.9,15.25,12.7,13.2
368,12.85,12.85,11.65,12.3
369,11.9,12.1,11.2,11.55
370,11.8,13.25,11.5,12.9
371,13.05,13.5,12.2,12.45
372,12.5,12.7,11.7,11.9
373,11.85,12.04,11.1,11.93
374,11.4,12.44,11.25,11.8
375,11.95,12.54,11.6,11.89
376,11.95,12.14,11.3,11.42
377,11.7,11.7,10.7,11.07
378,11.0,11.29,10.65,11.05
379,11.15,11.67,11.05,11.48
380,10.95,11.47,10.75,11.12
381,11.45,12.16,11.3,11.67
382,11.75,11.97,11.5,11.67
383,11.7,11.99,11.68,11.79
384,12.0,12.05,11.27,11.36
385,11.55,11.55,11.01,11.16
386,10.8,11.35,10.75,10.9
387,10.95,11.29,10.63,10.87
388,11.0,11.15,10.76,10.97
389,10.9,10.9,10.26,10.33
390,10.5,10.5,9.81,10.02
391,10.09,11.15,9.55,10.94
392,10.9,11.95,10.77,11.66
393,11.7,12.48,11.7,12.33
394,12.65,14.15,12.55,14.05
395,14.4,15.2,13.89,14.11
396,15.1,15.1,13.45,14.06
397,14.5,14.5,13.67,13.81
398,14.0,14.0,13.8,13.93
399,13.79,14.32,13.43,14.2
400,13.99,14.63,13.75,13.87
401,13.78,13.97,13.2,13.56
402,13.56,13.89,13.32,13.68
403,13.66,13.8,13.35,13.44
404,13.5,13.7,13.16,13.56
405,13.51,14.75,13.45,14.1
406,14.1,14.29,13.38,13.55
407,13.55,13.86,13.49,13.71
408,13.9,14.0,13.05,13.28
409,13.35,13.58,13.0,13.32
410,13.32,13.58,13.06,13.32
411,13.48,13.48,13.03,13.13
412,13.2,13.25,12.44,12.75
413,12.6,14.72,12.55,14.27
414,15.5,16.86,14.7,16.62
415,17.0,18.6,16.9,17.1
416,17.0,17.52,16.11,16.31
417,15.9,16.47,15.25,16.29
418,16.64,17.0,15.51,15.76
419,15.4,15.5,14.5,14.72
420,14.15,16.06,13.66,15.36
421,15.85,16.3,15.0,15.63
